dguid,alt_geo_code,geo_level,geo_name_full,geo_name,geo_kind,characteristic,population
2021S051259152571,59152571,Dissemination area,59152571,59152571,,"Population, 2021",361
2021S051259152777,59152777,Dissemination area,59152777,59152777,,"Population, 2021",507
2021S051259152778,59152778,Dissemination area,59152778,59152778,,"Population, 2021",632
2021S051259153403,59153403,Dissemination area,59153403,59153403,,"Population, 2021",942
2021S051259153432,59153432,Dissemination area,59153432,59153432,,"Population, 2021",582
2021S051259153433,59153433,Dissemination area,59153433,59153433,,"Population, 2021",736
2021S051259153435,59153435,Dissemination area,59153435,59153435,,"Population, 2021",720
2021S051259153436,59153436,Dissemination area,59153436,59153436,,"Population, 2021",760
2021S051259153437,59153437,Dissemination area,59153437,59153437,,"Population, 2021",722
2021S051259153438,59153438,Dissemination area,59153438,59153438,,"Population, 2021",252
2021S051259153439,59153439,Dissemination area,59153439,59153439,,"Population, 2021",1507
2021S051259153459,59153459,Dissemination area,59153459,59153459,,"Population, 2021",644
2021S051259153460,59153460,Dissemination area,59153460,59153460,,"Population, 2021",1055
2021S051259153541,59153541,Dissemination area,59153541,59153541,,"Population, 2021",599
2021S051259153542,59153542,Dissemination area,59153542,59153542,,"Population, 2021",852
2021S051259153543,59153543,Dissemination area,59153543,59153543,,"Population, 2021",266
2021S051259153547,59153547,Dissemination area,59153547,59153547,,"Population, 2021",1537
2021S051259153756,59153756,Dissemination area,59153756,59153756,,"Population, 2021",485
2021S051259153757,59153757,Dissemination area,59153757,59153757,,"Population, 2021",735
2021S051259153758,59153758,Dissemination area,59153758,59153758,,"Population, 2021",690
2021S051259153762,59153762,Dissemination area,59153762,59153762,,"Population, 2021",628
2021S051259153763,59153763,Dissemination area,59153763,59153763,,"Population, 2021",441
2021S051259153764,59153764,Dissemination area,59153764,59153764,,"Population, 2021",611
2021S051259153765,59153765,Dissemination area,59153765,59153765,,"Population, 2021",575
2021S051259153766,59153766,Dissemination area,59153766,59153766,,"Population, 2021",529
2021S051259153767,59153767,Dissemination area,59153767,59153767,,"Population, 2021",528
2021S051259153768,59153768,Dissemination area,59153768,59153768,,"Population, 2021",582
2021S051259153769,59153769,Dissemination area,59153769,59153769,,"Population, 2021",559
2021S051259153770,59153770,Dissemination area,59153770,59153770,,"Population, 2021",490
2021S051259153771,59153771,Dissemination area,59153771,59153771,,"Population, 2021",555
2021S051259153772,59153772,Dissemination area,59153772,59153772,,"Population, 2021",569
2021S051259153773,59153773,Dissemination area,59153773,59153773,,"Population, 2021",553
2021S051259153774,59153774,Dissemination area,59153774,59153774,,"Population, 2021",462
2021S051259153775,59153775,Dissemination area,59153775,59153775,,"Population, 2021",530
2021S051259153776,59153776,Dissemination area,59153776,59153776,,"Population, 2021",445
2021S051259153777,59153777,Dissemination area,59153777,59153777,,"Population, 2021",527
2021S051259153778,59153778,Dissemination area,59153778,59153778,,"Population, 2021",1164
2021S051259153779,59153779,Dissemination area,59153779,59153779,,"Population, 2021",511
2021S051259153780,59153780,Dissemination area,59153780,59153780,,"Population, 2021",509
2021S051259153781,59153781,Dissemination area,59153781,59153781,,"Population, 2021",501
2021S051259153782,59153782,Dissemination area,59153782,59153782,,"Population, 2021",466
2021S051259153783,59153783,Dissemination area,59153783,59153783,,"Population, 2021",531
2021S051259153784,59153784,Dissemination area,59153784,59153784,,"Population, 2021",629
2021S051259153785,59153785,Dissemination area,59153785,59153785,,"Population, 2021",512
2021S051259153786,59153786,Dissemination area,59153786,59153786,,"Population, 2021",554
2021S051259153788,59153788,Dissemination area,59153788,59153788,,"Population, 2021",1169
2021S051259153789,59153789,Dissemination area,59153789,59153789,,"Population, 2021",413
2021S051259153790,59153790,Dissemination area,59153790,59153790,,"Population, 2021",345
2021S051259153791,59153791,Dissemination area,59153791,59153791,,"Population, 2021",228
2021S051259153792,59153792,Dissemination area,59153792,59153792,,"Population, 2021",575
2021S051259153854,59153854,Dissemination area,59153854,59153854,,"Population, 2021",278
2021S051259153856,59153856,Dissemination area,59153856,59153856,,"Population, 2021",1193
2021S051259153857,59153857,Dissemination area,59153857,59153857,,"Population, 2021",7753
2021S051259153858,59153858,Dissemination area,59153858,59153858,,"Population, 2021",1761
2021S051259153859,59153859,Dissemination area,59153859,59153859,,"Population, 2021",1227
2021S051259153860,59153860,Dissemination area,59153860,59153860,,"Population, 2021",561
2021S051259153861,59153861,Dissemination area,59153861,59153861,,"Population, 2021",1501
2021S051259153862,59153862,Dissemination area,59153862,59153862,,"Population, 2021",764
2021S051259153864,59153864,Dissemination area,59153864,59153864,,"Population, 2021",835
2021S051259153866,59153866,Dissemination area,59153866,59153866,,"Population, 2021",1799
2021S051259153867,59153867,Dissemination area,59153867,59153867,,"Population, 2021",823
2021S051259153868,59153868,Dissemination area,59153868,59153868,,"Population, 2021",1148
2021S051259153869,59153869,Dissemination area,59153869,59153869,,"Population, 2021",1134
2021S051259153870,59153870,Dissemination area,59153870,59153870,,"Population, 2021",934
2021S051259153871,59153871,Dissemination area,59153871,59153871,,"Population, 2021",401
2021S051259153872,59153872,Dissemination area,59153872,59153872,,"Population, 2021",944
2021S051259153873,59153873,Dissemination area,59153873,59153873,,"Population, 2021",862
2021S051259153874,59153874,Dissemination area,59153874,59153874,,"Population, 2021",812
2021S051259153875,59153875,Dissemination area,59153875,59153875,,"Population, 2021",255
2021S051259153876,59153876,Dissemination area,59153876,59153876,,"Population, 2021",713
2021S051259153877,59153877,Dissemination area,59153877,59153877,,"Population, 2021",456
2021S051259153940,59153940,Dissemination area,59153940,59153940,,"Population, 2021",490
2021S051259153941,59153941,Dissemination area,59153941,59153941,,"Population, 2021",344
2021S051259153942,59153942,Dissemination area,59153942,59153942,,"Population, 2021",1276
2021S051259153943,59153943,Dissemination area,59153943,59153943,,"Population, 2021",933
2021S051259153944,59153944,Dissemination area,59153944,59153944,,"Population, 2021",342
2021S051259154058,59154058,Dissemination area,59154058,59154058,,"Population, 2021",1938
2021S051259154059,59154059,Dissemination area,59154059,59154059,,"Population, 2021",749
2021S051259154060,59154060,Dissemination area,59154060,59154060,,"Population, 2021",4918
2021S051259154062,59154062,Dissemination area,59154062,59154062,,"Population, 2021",8561
2021S051259154063,59154063,Dissemination area,59154063,59154063,,"Population, 2021",1247
2021S051259154064,59154064,Dissemination area,59154064,59154064,,"Population, 2021",949
2021A00055915002,5915002,Census subdivision,"Langley, City (CY)",Langley,City (CY),"Population, 2021",28963
2021S051259152341,59152341,Dissemination area,59152341,59152341,,"Population, 2021",1092
2021S051259152342,59152342,Dissemination area,59152342,59152342,,"Population, 2021",316
2021S051259152343,59152343,Dissemination area,59152343,59152343,,"Population, 2021",1106
2021S051259152344,59152344,Dissemination area,59152344,59152344,,"Population, 2021",1039
2021S051259152345,59152345,Dissemination area,59152345,59152345,,"Population, 2021",1023
2021S051259152346,59152346,Dissemination area,59152346,59152346,,"Population, 2021",1057
2021S051259152347,59152347,Dissemination area,59152347,59152347,,"Population, 2021",1009
2021S051259152348,59152348,Dissemination area,59152348,59152348,,"Population, 2021",415
2021S051259152350,59152350,Dissemination area,59152350,59152350,,"Population, 2021",784
2021S051259152351,59152351,Dissemination area,59152351,59152351,,"Population, 2021",546
2021S051259152352,59152352,Dissemination area,59152352,59152352,,"Population, 2021",618
2021S051259152353,59152353,Dissemination area,59152353,59152353,,"Population, 2021",399
2021S051259152354,59152354,Dissemination area,59152354,59152354,,"Population, 2021",513
2021S051259152355,59152355,Dissemination area,59152355,59152355,,"Population, 2021",513
2021S051259152356,59152356,Dissemination area,59152356,59152356,,"Population, 2021",483
2021S051259152357,59152357,Dissemination area,59152357,59152357,,"Population, 2021",294
2021S051259152358,59152358,Dissemination area,59152358,59152358,,"Population, 2021",898
2021S051259152359,59152359,Dissemination area,59152359,59152359,,"Population, 2021",843
2021S051259152382,59152382,Dissemination area,59152382,59152382,,"Population, 2021",705
2021S051259152383,59152383,Dissemination area,59152383,59152383,,"Population, 2021",326
2021S051259152384,59152384,Dissemination area,59152384,59152384,,"Population, 2021",481
2021S051259152385,59152385,Dissemination area,59152385,59152385,,"Population, 2021",715
2021S051259152386,59152386,Dissemination area,59152386,59152386,,"Population, 2021",551
2021S051259152387,59152387,Dissemination area,59152387,59152387,,"Population, 2021",523
2021S051259152388,59152388,Dissemination area,59152388,59152388,,"Population, 2021",633
2021S051259152389,59152389,Dissemination area,59152389,59152389,,"Population, 2021",1595
2021S051259152390,59152390,Dissemination area,59152390,59152390,,"Population, 2021",795
2021S051259152391,59152391,Dissemination area,59152391,59152391,,"Population, 2021",1260
2021S051259152392,59152392,Dissemination area,59152392,59152392,,"Population, 2021",2126
2021S051259152393,59152393,Dissemination area,59152393,59152393,,"Population, 2021",668
2021S051259152394,59152394,Dissemination area,59152394,59152394,,"Population, 2021",1089
2021S051259152779,59152779,Dissemination area,59152779,59152779,,"Population, 2021",427
2021S051259152780,59152780,Dissemination area,59152780,59152780,,"Population, 2021",445
2021S051259152781,59152781,Dissemination area,59152781,59152781,,"Population, 2021",687
2021S051259152782,59152782,Dissemination area,59152782,59152782,,"Population, 2021",632
2021S051259152783,59152783,Dissemination area,59152783,59152783,,"Population, 2021",281
2021S051259152784,59152784,Dissemination area,59152784,59152784,,"Population, 2021",451
2021S051259152785,59152785,Dissemination area,59152785,59152785,,"Population, 2021",708
2021S051259153545,59153545,Dissemination area,59153545,59153545,,"Population, 2021",521
2021S051259153546,59153546,Dissemination area,59153546,59153546,,"Population, 2021",396
2021A00055915004,5915004,Census subdivision,"Surrey, City (CY)",Surrey,City (CY),"Population, 2021",568322
2021S051259151838,59151838,Dissemination area,59151838,59151838,,"Population, 2021",1255
2021S051259151839,59151839,Dissemination area,59151839,59151839,,"Population, 2021",274
2021S051259151840,59151840,Dissemination area,59151840,59151840,,"Population, 2021",848
2021S051259151841,59151841,Dissemination area,59151841,59151841,,"Population, 2021",781
2021S051259151842,59151842,Dissemination area,59151842,59151842,,"Population, 2021",929
2021S051259151843,59151843,Dissemination area,59151843,59151843,,"Population, 2021",889
2021S051259151844,59151844,Dissemination area,59151844,59151844,,"Population, 2021",566
2021S051259151845,59151845,Dissemination area,59151845,59151845,,"Population, 2021",1852
2021S051259151846,59151846,Dissemination area,59151846,59151846,,"Population, 2021",654
2021S051259151847,59151847,Dissemination area,59151847,59151847,,"Population, 2021",538
2021S051259151848,59151848,Dissemination area,59151848,59151848,,"Population, 2021",843
2021S051259151849,59151849,Dissemination area,59151849,59151849,,"Population, 2021",512
2021S051259151850,59151850,Dissemination area,59151850,59151850,,"Population, 2021",553
2021S051259151851,59151851,Dissemination area,59151851,59151851,,"Population, 2021",631
2021S051259151852,59151852,Dissemination area,59151852,59151852,,"Population, 2021",478
2021S051259151853,59151853,Dissemination area,59151853,59151853,,"Population, 2021",1222
2021S051259151854,59151854,Dissemination area,59151854,59151854,,"Population, 2021",687
2021S051259151855,59151855,Dissemination area,59151855,59151855,,"Population, 2021",499
2021S051259151857,59151857,Dissemination area,59151857,59151857,,"Population, 2021",390
2021S051259151858,59151858,Dissemination area,59151858,59151858,,"Population, 2021",909
2021S051259151860,59151860,Dissemination area,59151860,59151860,,"Population, 2021",849
2021S051259151862,59151862,Dissemination area,59151862,59151862,,"Population, 2021",611
2021S051259151865,59151865,Dissemination area,59151865,59151865,,"Population, 2021",736
2021S051259151866,59151866,Dissemination area,59151866,59151866,,"Population, 2021",760
2021S051259151871,59151871,Dissemination area,59151871,59151871,,"Population, 2021",677
2021S051259151872,59151872,Dissemination area,59151872,59151872,,"Population, 2021",561
2021S051259151873,59151873,Dissemination area,59151873,59151873,,"Population, 2021",546
2021S051259151874,59151874,Dissemination area,59151874,59151874,,"Population, 2021",604
2021S051259151880,59151880,Dissemination area,59151880,59151880,,"Population, 2021",1571
2021S051259151881,59151881,Dissemination area,59151881,59151881,,"Population, 2021",325
2021S051259151882,59151882,Dissemination area,59151882,59151882,,"Population, 2021",533
2021S051259151883,59151883,Dissemination area,59151883,59151883,,"Population, 2021",998
