geoname_id,bc_geographic_name,geoname_type,lon,lat,bcgn_name,bcgn_feature_type,da_uid,da_population,da_match,da_distance_m,csd_uid,csd_name,csd_type,csd_population,csd_match,csd_distance_m,name_agrees_with_csd,muni_name,muni_type,muni_population,muni_population_year,muni_population_latest,muni_latest_year,place_population,place_population_basis,place_population_source,place_population_confidence,geo_level,geo_uid,geo_shared_with,parent_geoname_id,parent_name,is_nested,is_primary,note
11406,Fairview,Community,-123.1333333335,49.2611111073,Fairview,Community,59153137,647,contains,0.0,5915022,Vancouver,City,662248,contains,0.0,no,Vancouver,City,696031,2021,740454,2025,647,da,"2021 Census, dissemination area",high,da,59153137,0,24320,Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Vancouver)"
11945,Fern Ridge,Community,-122.651273031,49.0498038575,Fern Ridge,Community,59152562,518,contains,0.0,5915001,Langley,District municipality,132603,contains,0.0,no,"Langley, District Municipality",District municipality,138426,2021,163885,2025,518,da,"2021 Census, dissemination area",high,da,59152562,0,8848,Langley,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langley, District Municipality)"
12884,Fleetwood,Urban Community,-122.8000000005,49.1666666623,Fleetwood,Urban Community,59151850,553,contains,0.0,5915004,Surrey,City,568322,contains,0.0,no,Surrey,City,597141,2021,703531,2025,553,da,"2021 Census, dissemination area",high,da,59151850,0,14024,Surrey,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Surrey)"
3556,Forest Hills,Community,-123.0905955,49.3516455664,Forest Hills,Community,59150124,911,contains,0.0,5915046,North Vancouver,District municipality,88168,contains,0.0,no,"North Vancouver, District Municipality",District municipality,91599,2021,97845,2025,911,da,"2021 Census, dissemination area",high,da,59150124,0,17805,North Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of North Vancouver, District Municipality)"
3559,Forest Knolls,Community,-122.5898181996,49.148331097,Forest Knolls,Community,59153943,933,contains,0.0,5915001,Langley,District municipality,132603,contains,0.0,no,"Langley, District Municipality",District municipality,138426,2021,163885,2025,933,da,"2021 Census, dissemination area",high,da,59153943,0,8848,Langley,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langley, District Municipality)"
3589,Fort Langley,Community,-122.5836741002,49.1666616265,Fort Langley,Community,59153757,735,contains,0.0,5915001,Langley,District municipality,132603,contains,0.0,no,"Langley, District Municipality",District municipality,138426,2021,163885,2025,735,da,"2021 Census, dissemination area",high,da,59153757,0,8848,Langley,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langley, District Municipality)"
4366,Fraser Heights,Community,-122.7846143707,49.1998028332,Fraser Heights,Community,59153714,730,contains,0.0,5915004,Surrey,City,568322,contains,0.0,no,Surrey,City,597141,2021,703531,2025,730,da,"2021 Census, dissemination area",high,da,59153714,0,14024,Surrey,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Surrey)"
65234,Fraser Island 6,Indian Reserve,-123.6069444446,48.3277777732,Fraser Island 6,Indian Reserve-Réserve indienne,59170688,0,contains,0.0,5917054,Juan de Fuca (Part 1),Regional district electoral area,5132,contains,0.0,no,,,,,,,0,da,"2021 Census, dissemination area",high,da,59170688,6,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
28523,Fraser Mills,Community,-122.8512839782,49.2331355319,Fraser Mills,Community,59151573,829,contains,0.0,5915034,Coquitlam,City,148625,contains,0.0,no,Coquitlam,City,155554,2021,173599,2025,829,da,"2021 Census, dissemination area",high,da,59151573,0,13021,Coquitlam,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Coquitlam)"
43,Garden Village,Community,-123.0012886484,49.233133862,Garden Village,Community,59151292,774,contains,0.0,5915025,Burnaby,City,249125,contains,0.0,no,Burnaby,City,261800,2021,299682,2025,774,da,"2021 Census, dissemination area",high,da,59151292,0,2210,Burnaby,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Burnaby)"
2007,Glen Lake,Locality,-123.5179507296,48.4331262338,Glen Lake,Locality,59170481,1152,contains,0.0,5917044,Langford,City,46584,contains,0.0,no,Langford,City,49199,2021,59664,2025,1152,da,"2021 Census, dissemination area",high,da,59170481,0,8837,Langford,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langford)"
26325,Glen Valley,Community,-122.4756399996,49.1623099966,Glen Valley,Community,59153944,342,contains,0.0,5915001,Langley,District municipality,132603,contains,0.0,no,"Langley, District Municipality",District municipality,138426,2021,163885,2025,342,da,"2021 Census, dissemination area",high,da,59153944,0,8848,Langley,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langley, District Municipality)"
45,Glenbrooke North,Community,-122.9174418004,49.2191872666,Glenbrooke North,Community,59152887,1037,contains,0.0,5915029,New Westminster,City,78916,contains,0.0,no,New Westminster,City,82943,2021,92124,2025,1037,da,"2021 Census, dissemination area",high,da,59152887,0,14255,New Westminster,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of New Westminster)"
2001,Gleneagles,Community,-123.2846342867,49.3664644578,Gleneagles,Community,59150008,596,contains,0.0,5915055,West Vancouver,District municipality,44122,contains,0.0,no,West Vancouver,District municipality,45539,2021,47929,2025,596,da,"2021 Census, dissemination area",high,da,59150008,1,20235,West Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of West Vancouver)"
44,Glenmore,Community,-123.1235180523,49.3622995865,Glenmore,Community,59151741,547,contains,0.0,5915055,West Vancouver,District municipality,44122,contains,0.0,no,West Vancouver,District municipality,45539,2021,47929,2025,547,da,"2021 Census, dissemination area",high,da,59151741,0,20235,West Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of West Vancouver)"
50510,Goldstream,Community,-123.5512629006,48.4571536165,Goldstream,Community,59170476,573,contains,0.0,5917044,Langford,City,46584,contains,0.0,no,Langford,City,49199,2021,59664,2025,573,da,"2021 Census, dissemination area",high,da,59170476,0,8837,Langford,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langford)"
65321,Goldstream 13,Indian Reserve,-123.5512863391,48.4831259383,Goldstream 13,Indian Reserve-Réserve indienne,59170472,4739,contains,0.0,5917044,Langford,City,46584,contains,0.0,no,Langford,City,49199,2021,59664,2025,4739,da,"2021 Census, dissemination area",high,da,59170472,0,8837,Langford,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langford)"
38958,Gordon Head,Community,-123.3203789999,48.4850755269,Gordon Head,Community,59170251,493,contains,0.0,5917021,Saanich,District municipality,117735,contains,0.0,no,Saanich,District municipality,122889,2021,126011,2025,493,da,"2021 Census, dissemination area",high,da,59170251,0,40827,Saanich,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Saanich)"
11650,Grandview,Community,-122.7571709999,49.0457189968,Grandview,Community,59152681,3391,contains,0.0,5915004,Surrey,City,568322,contains,0.0,no,Surrey,City,597141,2021,703531,2025,3391,da,"2021 Census, dissemination area",high,da,59152681,0,14024,Surrey,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Surrey)"
11651,Grandview-Woodlands,Community,-123.0684110997,49.276672107,Grandview-Woodlands,Community,59153193,720,contains,0.0,5915022,Vancouver,City,662248,contains,0.0,no,Vancouver,City,696031,2021,740454,2025,720,da,"2021 Census, dissemination area",high,da,59153193,0,24320,Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Vancouver)"
65045,Graveyard 5,Indian Reserve,-122.6512773062,49.2164710292,Graveyard 5,Indian Reserve-Réserve indienne,59151786,728,contains,0.0,5915075,Maple Ridge,City,90990,contains,0.0,no,Maple Ridge,City,95107,2021,105925,2025,728,da,"2021 Census, dissemination area",high,da,59151786,0,5536,Maple Ridge,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Maple Ridge)"
4115,Guildford,Urban Community,-122.8012813414,49.1914692885,Guildford,Urban Community,59151862,611,contains,0.0,5915004,Surrey,City,568322,contains,0.0,no,Surrey,City,597141,2021,703531,2025,611,da,"2021 Census, dissemination area",high,da,59151862,0,14024,Surrey,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Surrey)"
62202,Halkett Island 2,Indian Reserve,-123.3816666668,48.4391666626,Halkett Island 2,Indian Reserve-Réserve indienne,59170383,1126,nearest,7.1,5917034,Victoria,City,91867,nearest,7.1,no,Victoria,City,96277,2021,103888,2025,1126,da,"2021 Census, dissemination area",medium,da,59170383,0,22474,Victoria,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Victoria); point falls outside every boundary - typically over water - and adopted the nearest within 2000 m"
37649,Haney,Community,-122.601275744,49.216471582,Haney,Community,59152437,1238,contains,0.0,5915075,Maple Ridge,City,90990,contains,0.0,no,Maple Ridge,City,95107,2021,105925,2025,1238,da,"2021 Census, dissemination area",high,da,59152437,0,5536,Maple Ridge,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Maple Ridge)"
6671,Happy Valley,Community,-123.5331531006,48.416309046,Happy Valley,Community,59170478,2425,contains,0.0,5917044,Langford,City,46584,contains,0.0,no,Langford,City,49199,2021,59664,2025,2425,da,"2021 Census, dissemination area",high,da,59170478,1,8837,Langford,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langford)"
46,Harbour Chines,Community,-122.8512848427,49.2664689734,Harbour Chines,Community,59151592,429,contains,0.0,5915034,Coquitlam,City,148625,contains,0.0,no,Coquitlam,City,155554,2021,173599,2025,429,da,"2021 Census, dissemination area",high,da,59151592,0,13021,Coquitlam,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Coquitlam)"
48,Harbour Village,Community,-122.8136882001,49.2682761271,Harbour Village,Community,59154039,598,contains,0.0,5915034,Coquitlam,City,148625,contains,0.0,no,Coquitlam,City,155554,2021,173599,2025,598,da,"2021 Census, dissemination area",high,da,59154039,0,13021,Coquitlam,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Coquitlam)"
8577,Hastings-Sunrise,Community,-123.0346243231,49.2831336505,Hastings-Sunrise,Community,59153215,990,contains,0.0,5915022,Vancouver,City,662248,contains,0.0,no,Vancouver,City,696031,2021,740454,2025,990,da,"2021 Census, dissemination area",high,da,59153215,0,24320,Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Vancouver)"
8663,Hazelmere,Community,-122.7135059998,49.031224997,Hazelmere,Community,59154238,786,contains,0.0,5915004,Surrey,City,568322,contains,0.0,no,Surrey,City,597141,2021,703531,2025,786,da,"2021 Census, dissemination area",high,da,59154238,0,14024,Surrey,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Surrey)"
41023,Highlands,District Municipality,-123.5119444449,48.4805555515,Highlands,District Municipality (1),59170650,918,contains,0.0,5917049,Highlands,District municipality,2482,contains,0.0,yes,Highlands,District municipality,2581,2021,2753,2025,2581,municipal,"BC Stats population estimate, July 1 2021",high,csd,5917049,0,,,FALSE,TRUE,"this is the population of the municipality of Highlands itself, as estimated by BC Stats for 2021 (the 2021 census counted 2,482)"
39758,Hollyburn,Community,-123.1570950001,49.3345519971,Hollyburn,Community,59150048,457,contains,0.0,5915055,West Vancouver,District municipality,44122,contains,0.0,no,West Vancouver,District municipality,45539,2021,47929,2025,457,da,"2021 Census, dissemination area",high,da,59150048,0,20235,West Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of West Vancouver)"
18325,Hopington,Locality,-122.5512707648,49.0831383899,Hopington,Locality,59152531,942,contains,0.0,5915001,Langley,District municipality,132603,contains,0.0,no,"Langley, District Municipality",District municipality,138426,2021,163885,2025,942,da,"2021 Census, dissemination area",high,da,59152531,0,8848,Langley,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langley, District Municipality)"
34977,Horseshoe Bay,Community,-123.2806757999,49.3710501469,Horseshoe Bay,Community,59150006,452,contains,0.0,5915055,West Vancouver,District municipality,44122,contains,0.0,no,West Vancouver,District municipality,45539,2021,47929,2025,452,da,"2021 Census, dissemination area",high,da,59150006,0,20235,West Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of West Vancouver)"
65002,Inlailawatash 4,Indian Reserve,-122.8846244412,49.466469294,Inlailawatash 4,Indian Reserve-Réserve indienne,59153569,205,nearest,296.2,5915020,Metro Vancouver A,Regional district electoral area,18612,nearest,296.2,no,,,,,,,205,da,"2021 Census, dissemination area",medium,da,59153569,2,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place; point falls outside every boundary - typically over water - and adopted the nearest within 2000 m"
65005,Inlailawatash 4A,Indian Reserve,-122.8846248804,49.4831360223,Inlailawatash 4A,Indian Reserve-Réserve indienne,59153569,205,contains,0.0,5915020,Metro Vancouver A,Regional district electoral area,18612,contains,0.0,no,,,,,,,205,da,"2021 Census, dissemination area",high,da,59153569,2,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
34978,Ioco,Community,-122.8772074003,49.3034117968,Ioco,Community,59153957,161,contains,0.0,5915043,Port Moody,City,33535,contains,0.0,no,Port Moody,City,34987,2021,38285,2025,161,da,"2021 Census, dissemination area",high,da,59153957,0,16164,Port Moody,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Port Moody)"
38961,James Bay,Community,-123.3846129174,48.4164610273,James Bay,Community,59170312,833,contains,0.0,5917034,Victoria,City,91867,contains,0.0,no,Victoria,City,96277,2021,103888,2025,833,da,"2021 Census, dissemination area",high,da,59170312,0,22474,Victoria,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Victoria)"
11818,Johnson Heights,Community,-122.8000000002,49.1833333288,Johnson Heights,Community,59151860,849,contains,0.0,5915004,Surrey,City,568322,contains,0.0,no,Surrey,City,597141,2021,703531,2025,849,da,"2021 Census, dissemination area",high,da,59151860,0,14024,Surrey,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Surrey)"
65052,Katzie 1,Indian Reserve,-122.6679440642,49.1998041258,Katzie 1,Indian Reserve-Réserve indienne,59151808,476,contains,0.0,5915830,Katzie 1,Indian reserve,244,nearest-name,111.0,yes,,,,,,,244,csd,"2021 Census, census subdivision",medium,csd,5915830,0,,,FALSE,TRUE,"the point lies 111 m outside the same-named census subdivision, inside Maple Ridge; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Katzie 1 itself"
64441,Katzie 2,Indian Reserve,-122.6512768771,49.19980431,Katzie 2,Indian Reserve-Réserve indienne,59152432,1091,contains,0.0,5915813,Katzie 2,Indian reserve,26,nearest-name,202.4,yes,,,,,,,26,csd,"2021 Census, census subdivision",medium,csd,5915813,0,,,FALSE,TRUE,"the point lies 202 m outside the same-named census subdivision, inside Langley; the same-named one was taken; the geoname names its containing census subdivision, so this is the population of Katzie 2 itself"
3103,Keating,Community,-123.4166117995,48.5651405262,Keating,Community,59170712,283,contains,0.0,5917015,Central Saanich,District municipality,17385,contains,0.0,no,Central Saanich,District municipality,17989,2021,18184,2025,283,da,"2021 Census, dissemination area",high,da,59170712,0,38674,Central Saanich,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Central Saanich)"
3135,Keith-Lynn,Community,-123.0679595658,49.3164667209,Keith-Lynn,Community,59150204,796,contains,0.0,5915051,North Vancouver,City,58120,contains,0.0,no,"North Vancouver, City of",City,60951,2021,66624,2025,796,da,"2021 Census, dissemination area",high,da,59150204,0,17802,North Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of North Vancouver, City of)"
54,Kelvin,Community,-122.9336034002,49.2132621369,Kelvin,Community,59152922,351,contains,0.0,5915029,New Westminster,City,78916,contains,0.0,no,New Westminster,City,82943,2021,92124,2025,351,da,"2021 Census, dissemination area",high,da,59152922,0,14255,New Westminster,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of New Westminster)"
3766,Kensington-Cedar Cottage,Community,-123.0760000003,49.2499699968,Kensington-Cedar Cottage,Community,59154156,996,contains,0.0,5915022,Vancouver,City,662248,contains,0.0,no,Vancouver,City,696031,2021,740454,2025,996,da,"2021 Census, dissemination area",high,da,59154156,0,24320,Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Vancouver)"
3784,Kerrisdale,Community,-123.1590267998,49.2243307365,Kerrisdale,Community,59150561,527,contains,0.0,5915022,Vancouver,City,662248,contains,0.0,no,Vancouver,City,696031,2021,740454,2025,527,da,"2021 Census, dissemination area",high,da,59150561,0,24320,Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Vancouver)"
3846,Killarney,Community,-123.0353299997,49.2211999963,Killarney,Community,59151226,691,contains,0.0,5915022,Vancouver,City,662248,contains,0.0,no,Vancouver,City,696031,2021,740454,2025,691,da,"2021 Census, dissemination area",high,da,59151226,0,24320,Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Vancouver)"
4619,Kitsilano,Community,-123.1679613673,49.2664654379,Kitsilano,Community,59150611,689,contains,0.0,5915022,Vancouver,City,662248,contains,0.0,no,Vancouver,City,696031,2021,740454,2025,689,da,"2021 Census, dissemination area",high,da,59150611,0,24320,Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Vancouver)"
62201,Kitsilano 6,Indian Reserve,-123.1422222225,49.273888885,Kitsilano 6,Indian Reserve-Réserve indienne,59150871,551,contains,0.0,5915022,Vancouver,City,662248,contains,0.0,no,Vancouver,City,696031,2021,740454,2025,551,da,"2021 Census, dissemination area",high,da,59150871,0,24320,Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Vancouver)"
7313,Ladner,Community,-123.0790651679,49.0914658993,Ladner,Community,59153615,551,contains,0.0,5915011,Delta,City,108455,contains,0.0,no,Delta,City,113091,2021,124670,2025,551,da,"2021 Census, dissemination area",high,da,59153615,0,13789,Delta,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Delta)"
7366,Lake Hill,Community,-123.367946999,48.466461289,Lake Hill,Community,59170115,655,contains,0.0,5917021,Saanich,District municipality,117735,contains,0.0,no,Saanich,District municipality,122889,2021,126011,2025,655,da,"2021 Census, dissemination area",high,da,59170115,0,40827,Saanich,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Saanich)"
65259,Lamb Island 5,Indian Reserve,-123.6211111108,48.330277773,Lamb Island 5,Indian Reserve-Réserve indienne,59170688,0,contains,0.0,5917054,Juan de Fuca (Part 1),Regional district electoral area,5132,contains,0.0,no,,,,,,,0,da,"2021 Census, dissemination area",high,da,59170688,6,,,FALSE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
8837,Langford,City,-123.5044444447,48.4497222179,Langford,City,59170432,2576,contains,0.0,5917044,Langford,City,46584,contains,0.0,yes,Langford,City,49199,2021,59664,2025,49199,municipal,"BC Stats population estimate, July 1 2021",high,csd,5917044,0,,,FALSE,TRUE,"this is the population of the municipality of Langford itself, as estimated by BC Stats for 2021 (the 2021 census counted 46,584)"
8845,Langley,City,-122.6590582005,49.1044518469,Langley,City,59152391,1260,contains,0.0,5915002,Langley,City,28963,contains,0.0,yes,"Langley, City of",City,30333,2021,35444,2025,30333,municipal,"BC Stats population estimate, July 1 2021",high,csd,5915002,0,,,FALSE,TRUE,"this is the population of the municipality of Langley, City of itself, as estimated by BC Stats for 2021 (the 2021 census counted 28,963)"
8848,Langley,District Municipality,-122.6597222224,49.1202777737,Langley,District Municipality (1),59153864,835,contains,0.0,5915001,Langley,District municipality,132603,contains,0.0,yes,"Langley, District Municipality",District municipality,138426,2021,163885,2025,138426,municipal,"BC Stats population estimate, July 1 2021",high,csd,5915001,0,,,FALSE,TRUE,"this is the population of the municipality of Langley, District Municipality itself, as estimated by BC Stats for 2021 (the 2021 census counted 132,603)"
64406,Langley 5,Indian Reserve,-122.5346061358,49.1831388778,Langley 5,Indian Reserve-Réserve indienne,59154364,605,contains,0.0,5915075,Maple Ridge,City,90990,contains,0.0,no,Maple Ridge,City,95107,2021,105925,2025,605,da,"2021 Census, dissemination area",high,da,59154364,0,5536,Maple Ridge,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Maple Ridge)"
59,Laurentian Belaire,Community,-122.8346172228,49.2498024374,Laurentian Belaire,Community,59151582,596,contains,0.0,5915034,Coquitlam,City,148625,contains,0.0,no,Coquitlam,City,155554,2021,173599,2025,596,da,"2021 Census, dissemination area",high,da,59151582,0,13021,Coquitlam,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Coquitlam)"
906,Leechtown,Locality,-123.7124999998,48.4958333287,Leechtown,Locality,59170648,653,contains,0.0,5917054,Juan de Fuca (Part 1),Regional district electoral area,5132,contains,0.0,no,,,,,,,653,da,"2021 Census, dissemination area",high,da,59170648,0,,,FALSE,TRUE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place"
61,Lincoln Park,Community,-122.7404660005,49.2777619965,Lincoln Park,Community,59151702,414,contains,0.0,5915039,Port Coquitlam,City,61498,contains,0.0,no,Port Coquitlam,City,64205,2021,67724,2025,414,da,"2021 Census, dissemination area",high,da,59151702,0,17769,Port Coquitlam,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Port Coquitlam)"
34982,Lions Bay,Village,-123.2352777778,49.4586111065,Lions Bay,Village (1),59153567,951,contains,0.0,5915065,Lions Bay,Village,1390,contains,0.0,yes,Lions Bay,Village,1432,2021,1375,2025,1432,municipal,"BC Stats population estimate, July 1 2021",high,csd,5915065,0,,,FALSE,TRUE,"this is the population of the municipality of Lions Bay itself, as estimated by BC Stats for 2021 (the 2021 census counted 1,390)"
65233,Long Neck Island 9,Indian Reserve,-123.6002777782,48.315277773,Long Neck Island 9,Indian Reserve-Réserve indienne,59170683,986,contains,0.0,5917042,Metchosin,District municipality,5067,contains,0.0,no,Metchosin,District municipality,5252,2021,5207,2025,986,da,"2021 Census, dissemination area",high,da,59170683,1,38033,Metchosin,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Metchosin)"
37920,Lower Lonsdale,Community,-123.0718243002,49.3141800963,Lower Lonsdale,Community,59150195,735,contains,0.0,5915051,North Vancouver,City,58120,contains,0.0,no,"North Vancouver, City of",City,60951,2021,66624,2025,735,da,"2021 Census, dissemination area",high,da,59150195,0,17802,North Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of North Vancouver, City of)"
12152,Luxton,Community,-123.5346176927,48.4247927017,Luxton,Community,59170478,2425,contains,0.0,5917044,Langford,City,46584,contains,0.0,no,Langford,City,49199,2021,59664,2025,2425,da,"2021 Census, dissemination area",high,da,59170478,1,8837,Langford,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Langford)"
27180,Lynn Valley,Community,-123.0397673002,49.336299857,Lynn Valley,Community,59151766,893,contains,0.0,5915046,North Vancouver,District municipality,88168,contains,0.0,no,"North Vancouver, District Municipality",District municipality,91599,2021,97845,2025,893,da,"2021 Census, dissemination area",high,da,59151766,0,17805,North Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of North Vancouver, District Municipality)"
12171,Lynnmour,Community,-123.0240691002,49.316790537,Lynnmour,Community,59153572,1126,contains,0.0,5915046,North Vancouver,District municipality,88168,contains,0.0,no,"North Vancouver, District Municipality",District municipality,91599,2021,97845,2025,1126,da,"2021 Census, dissemination area",high,da,59153572,0,17805,North Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of North Vancouver, District Municipality)"
4632,Maillardville,Community,-122.8622438005,49.2389556366,Maillardville,Community,59153888,1001,contains,0.0,5915034,Coquitlam,City,148625,contains,0.0,no,Coquitlam,City,155554,2021,173599,2025,1001,da,"2021 Census, dissemination area",high,da,59153888,0,13021,Coquitlam,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Coquitlam)"
5536,Maple Ridge,City,-122.5988888885,49.2199999959,Maple Ridge,City,59152437,1238,contains,0.0,5915075,Maple Ridge,City,90990,contains,0.0,yes,Maple Ridge,City,95107,2021,105925,2025,95107,municipal,"BC Stats population estimate, July 1 2021",high,csd,5915075,0,,,FALSE,TRUE,"this is the population of the municipality of Maple Ridge itself, as estimated by BC Stats for 2021 (the 2021 census counted 90,990)"
5538,Maplewood,Community,-123.0148080003,49.3100909967,Maplewood,Community,59150220,482,contains,0.0,5915046,North Vancouver,District municipality,88168,contains,0.0,no,"North Vancouver, District Municipality",District municipality,91599,2021,97845,2025,482,da,"2021 Census, dissemination area",high,da,59150220,0,17805,North Vancouver,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of North Vancouver, District Municipality)"
5590,Marigold,Community,-123.4012813489,48.4664609185,Marigold,Community,59170343,490,contains,0.0,5917021,Saanich,District municipality,117735,contains,0.0,no,Saanich,District municipality,122889,2021,126011,2025,490,da,"2021 Census, dissemination area",high,da,59170343,0,40827,Saanich,TRUE,FALSE,"no census subdivision carries this name, so this is the population of the surrounding dissemination area, NOT of the named place (it lies within the municipality of Saanich)"
