geoname_id,bc_geographic_name,geoname_type,lat,lon,place_population,cd_uid,district,district_label,basin_district,basin_district_label,basin,basin_label,basin_hub,is_hub,basin_access,place_access,assigned_by,hub_distance_km
65330,Kitsumkaylum 1,Indian Reserve,54.5331059,-128.6683074,315,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,4.8
65337,Kitselas 1,Indian Reserve,54.6164437,-128.4183026,291,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,16.1
65329,Kulspai 6,Indian Reserve,54.4997733,-128.5849700,73,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,2.2
65047,Canoona 2,Indian Reserve,53.0664239,-128.5849152,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,161.3
65391,Crab River (Crab Harbour) 18,Indian Reserve,53.5664266,-128.7682729,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,106.3
65830,Giltoyees 13,Indian Reserve,53.8997602,-129.0182936,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,73.9
65312,Gribble Island 10,Indian Reserve,53.3497527,-129.1349429,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,134.5
65394,Henderson's Ranch 11,Indian Reserve,53.9830995,-128.6516185,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,59.5
59980,Ja We Yah's 99,Indian Reserve,53.8025000,-128.4647222,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,80.0
65307,Kahas 7,Indian Reserve,53.0664168,-129.1182651,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,164.9
65310,Kayel 8,Indian Reserve,53.0664161,-129.1682667,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,165.6
3166,Kemano,Community,53.5569792,-127.9483731,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,114.9
65392,Kemano 17,Indian Reserve,53.4831006,-128.1515836,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,118.7
63781,Kildala River (Thala) 10,Indian Reserve,53.8038889,-128.4600000,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,79.9
63621,Kitlope 16,Indian Reserve,53.2513889,-127.8750000,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,148.6
65332,Kshish 4,Indian Reserve,54.5664424,-128.4683023,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,10.1
63821,Kuaste (Mud Bay)(Kildala Arm) 8,Indian Reserve,53.8686111,-128.6888889,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,72.4
65313,Kunhunoan 13,Indian Reserve,53.2164158,-129.3016097,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,151.8
65308,Lachkul-jeets 6,Indian Reserve,53.2664161,-129.3182788,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,146.9
65311,Maple Point 11,Indian Reserve,53.0997493,-129.2016023,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,162.5
65812,Misgatlee 14,Indian Reserve,53.8330919,-129.0849598,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,82.4
63841,Tahla (Kildala) 4,Indian Reserve,53.8369444,-128.4927778,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,76.0
65393,Tosehka (Eagle Bay) 12,Indian Reserve,53.8164302,-128.7016137,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,78.2
65314,Turtle Point 12,Indian Reserve,53.3164172,-129.2682791,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,140.5
65835,Walth 3,Indian Reserve,53.9497658,-128.6516172,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,road,nearest,63.2
27622,Weewanie,Locality,53.6916667,-128.7902778,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,92.7
65784,Wekellals 15,Indian Reserve,53.2022222,-127.8111111,0,5949,kitimat-stikine,Kitimat-Stikine,kitimat-stikine,Kitimat-Stikine,terrace-kitimat,Terrace & Kitimat,Terrace,FALSE,road,ferry,zone:douglas-channel,155.1
29230,Castlegar,City,49.3244444,-117.6669444,8661,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,override,25.8
21966,Trail,City,49.0944444,-117.7091667,8209,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,TRUE,road,road,hub,0.0
21861,Rossland,City,49.0803361,-117.8016420,4328,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,6.9
4479,Fruitvale,Village,49.1150000,-117.5427778,2033,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,12.3
19132,Warfield,Village,49.0941667,-117.7491667,1830,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,2.9
13633,Salmo,Village,49.1933333,-117.2786111,1171,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,33.2
7111,Montrose,Village,49.0788889,-117.5941667,1055,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,8.6
15951,Waneta Junction,Community,49.0813293,-117.6170209,998,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,6.9
22271,Robson,Community,49.3344444,-117.6913889,888,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,26.7
1094,Brilliant,Community,49.3236111,-117.6441667,863,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,25.9
6096,Gibson Creek,Community,49.3602788,-117.6693589,863,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,29.7
1244,East Trail,Community,49.0988889,-117.6975000,862,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,1.0
18720,Ootischenia,Community,49.2872222,-117.6227778,757,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,override,22.3
6012,Genelle,Community,49.2100600,-117.6934300,734,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,override,12.9
38377,Lower China Creek,Community,49.2157140,-117.6835100,734,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,13.6
28395,Kinnaird,Urban Community,49.2859676,-117.6511180,716,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,21.7
11300,Casino,Community,49.0569563,-117.6553906,688,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,5.7
38415,Oasis,Community,49.1353118,-117.7467561,688,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,5.3
37822,Paterson,Community,49.0123282,-117.8360285,688,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,13.0
19895,Rivervale,Community,49.1204339,-117.7368768,688,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,3.5
20428,Silica,Locality,49.0331869,-117.8511189,688,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,12.4
38397,Upper China Creek,Community,49.2192720,-117.6932287,688,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,13.9
2009,Glenmerry,Community,49.0998556,-117.6677810,621,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,3.1
21839,Ross Spur,Community,49.1831170,-117.4663465,621,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,20.2
13964,Sunningdale,Community,49.1165218,-117.7177831,607,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,2.5
13748,Deer Park,Locality,49.4165198,-118.0511342,601,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,43.6
18971,Renata,Locality,49.4331860,-118.1011363,601,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,47.2
10594,Erie,Locality,49.1908333,-117.3358333,564,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,29.2
10100,Jersey,Locality,49.0998598,-117.2344334,564,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,34.6
21605,Meadows,Locality,49.1831918,-117.4011074,564,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,24.5
13510,Nelway,Locality,49.0006932,-117.2990583,564,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,31.7
27436,Remac,Locality,49.0331914,-117.3844369,564,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,24.6
20234,West Trail,Community,49.0924226,-117.7075863,564,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,0.3
2792,Beaver Falls,Community,49.0831897,-117.5844446,541,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,9.2
5802,Blueberry Creek,Community,49.2472226,-117.6579613,512,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,17.4
16741,Tadanac,Community,49.1099595,-117.7188995,487,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,1.9
20802,Robson West,Locality,49.3331895,-117.7011207,471,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,26.6
23312,Raspberry,Community,49.3347222,-117.6580556,437,5903,central-kootenay,Central Kootenay,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,27.0
27204,Park Siding,Community,49.1710800,-117.5015000,436,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,17.3
10892,Columbia Gardens,Community,49.0695899,-117.5867934,403,5905,kootenay-boundary,Kootenay Boundary,kootenay-boundary,Kootenay Boundary,trail-castlegar,"Trail, Castlegar & Rossland",Trail,FALSE,road,road,nearest,9.3
13021,Coquitlam,City,49.2841667,-122.7936111,155554,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,TRUE,road,road,hub,0.0
5536,Maple Ridge,City,49.2200000,-122.5988889,95107,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,15.8
17769,Port Coquitlam,City,49.2619444,-122.7802778,64205,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,2.7
16164,Port Moody,City,49.2822222,-122.8294444,34987,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,2.6
16886,Pitt Meadows,City,49.2205555,-122.6902778,19919,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,10.3
27617,Pitt Meadows,Community,49.2316984,-122.6895011,19919,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,9.5
30144,Barnet,Community,49.2905175,-122.9292301,5043,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,9.9
30143,Anmore,Village,49.3144444,-122.8563889,2456,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,5.7
705,Albion,Community,49.1831387,-122.5512733,1557,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,20.9
30403,Silver Valley,Community,49.2521647,-122.5799015,1347,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,15.9
37649,Haney,Community,49.2164716,-122.6012757,1238,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,15.9
17791,Port Hammond,Community,49.2069444,-122.6625000,1199,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,12.8
7,Birchland Manor,Community,49.2664701,-122.7512817,1053,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,3.6
30412,Woodlands,Community,49.3430573,-122.9212793,992,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,11.3
24,Chineside,Community,49.2685760,-122.8297535,885,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,3.1
35,Eagle Ridge,Community,49.2877778,-122.8216667,883,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,2.1
54601,Cassin,Community,49.2761916,-122.8179507,859,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,2.0
65045,Graveyard 5,Indian Reserve,49.2164710,-122.6512773,728,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,12.8
35893,Belcarra,Village,49.3136111,-122.9150000,710,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,9.4
25263,Yennadon,Locality,49.2331385,-122.5846090,707,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,16.2
27,Coombe,Community,49.3171501,-122.9260502,687,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,10.3
115,Woodhaven,Community,49.3187230,-122.9081560,687,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,9.2
64406,Langley 5,Indian Reserve,49.1831389,-122.5346061,605,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,21.9
48,Harbour Village,Community,49.2682761,-122.8136882,598,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,2.3
59,Laurentian Belaire,Community,49.2498024,-122.8346172,596,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,4.8
39858,Pleasantside,Community,49.2921040,-122.8506997,575,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,4.2
76,Oxford Heights,Community,49.2837559,-122.7616176,557,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,2.3
68,Meadowbrook,Community,49.2682172,-122.7962141,515,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,1.8
81,Ranch Park,Community,49.2635310,-122.8087258,486,5915,metro-vancouver,Metro Vancouver,metro-vancouver,Metro Vancouver,tri-cities,Tri-Cities & Ridge Meadows,Coquitlam,FALSE,road,road,nearest,2.5
